"data.name","fmethod","clust","n","k_policy","gate_rule","gate_rule_src","seed","ARI","FM","Jaccard","Purity","nfeat","kfound","k_used","stage1_n","stage2_n","ratio","total","dropped","elapsed","set"
"Baron","Seurat","SC3",1500,"true","submitted","object",1,0.57072324626438,0.662448270630389,0.458343174695006,0.92437857392928,1500,14,14,NA,NA,NA,8569,0,1529.267,"baronfix"
"Baron","Seurat","SC3",2500,"estimated","submitted","object",1,0.172984026744065,0.336185372526175,0.115971888626914,0.974559458513245,2500,66,66,NA,NA,NA,8569,0,3004.185,"baronfix"
"Baron","Seurat","SC3",2500,"true","submitted","object",1,0.552996894033312,0.644586391821404,0.443430491574076,0.904656319290466,2500,14,14,NA,NA,NA,8569,0,1482.563,"baronfix"
"Baron","Variance","Refined Louvain",0,"estimated","submitted","object",1,0.237525299219863,0.39381272471605,0.165118964065659,0.933597852724939,1940,37,66,NA,NA,NA,8569,0,116.546,"ncurve"
"Baron","Variance","Refined Louvain",0,"true","submitted","object",1,0.499550173331532,0.605440880410066,0.389929673015227,0.912591901038628,1940,14,14,NA,NA,NA,8569,0,133.421,"ncurve"
"Baron","Variance","Refined Louvain",100,"estimated","submitted","object",1,0.316132131463261,0.463835894658067,0.226498267682234,0.938966040378107,100,26,66,NA,NA,NA,8569,0,151.037,"ncurve"
"Baron","Variance","Refined Louvain",100,"true","submitted","object",1,0.53769073995138,0.63876009954608,0.424480892119924,0.93569844789357,100,14,14,NA,NA,NA,8569,0,142.332,"ncurve"
"Baron","Variance","Refined Louvain",200,"estimated","submitted","object",1,0.317965441067247,0.468258273264053,0.226948782006113,0.954137005484887,200,29,66,NA,NA,NA,8569,0,217.342,"ncurve"
"Baron","Variance","Refined Louvain",200,"true","submitted","object",1,0.533406307089764,0.63735675454568,0.419281499259165,0.944450927762866,200,14,14,NA,NA,NA,8569,0,143.57,"ncurve"
"Baron","Variance","Refined Louvain",300,"estimated","submitted","object",1,0.304449021344951,0.457647110562843,0.215786483783492,0.957287898237834,300,34,66,NA,NA,NA,8569,0,133.606,"ncurve"
"Baron","Variance","Refined Louvain",300,"true","submitted","object",1,0.51804964198668,0.625655290740468,0.404354814567042,0.947835219978994,300,14,14,NA,NA,NA,8569,0,136.232,"ncurve"
"Baron","Variance","Refined Louvain",500,"estimated","submitted","object",1,0.283612554684824,0.439146219603021,0.19944217043421,0.956120900921928,500,35,66,NA,NA,NA,8569,0,144.833,"ncurve"
"Baron","Variance","Refined Louvain",500,"true","submitted","object",1,0.506112285340281,0.610036221598052,0.396481924444089,0.919827284397246,500,13,14,NA,NA,NA,8569,0,122.022,"ncurve"
"Baron","Variance","Refined Louvain",750,"estimated","submitted","object",1,0.271652161004242,0.427031905001841,0.190605163125349,0.945617925078772,750,36,66,NA,NA,NA,8569,0,150.819,"ncurve"
"Baron","Variance","Refined Louvain",750,"true","submitted","object",1,0.505148023252678,0.60921487653198,0.395606687747555,0.91866028708134,750,13,14,NA,NA,NA,8569,0,141.266,"ncurve"
"Baron","Variance","Refined Louvain",1000,"estimated","submitted","object",1,0.264929114032157,0.420892397805524,0.185435341240067,0.943167230715369,1000,38,66,NA,NA,NA,8569,0,136.873,"ncurve"
"Baron","Variance","Refined Louvain",1000,"true","submitted","object",1,0.495472523177209,0.601574953410608,0.386487870132478,0.918076788423387,1000,14,14,NA,NA,NA,8569,0,137.219,"ncurve"
"Baron","Variance","Refined Louvain",1500,"estimated","submitted","object",1,0.258687524374952,0.415211155202117,0.180640210318146,0.938966040378107,1500,37,66,NA,NA,NA,8569,0,158.249,"ncurve"
"Baron","Variance","Refined Louvain",1500,"true","submitted","object",1,0.499526606141332,0.605426939575513,0.38990468502576,0.912825300501809,1500,14,14,NA,NA,NA,8569,0,125.59,"ncurve"
"Baron","Variance","Refined Louvain",2500,"estimated","submitted","object",1,0.242429351429108,0.399126917595981,0.168596781491451,0.928463064534952,2500,37,66,NA,NA,NA,8569,0,117.647,"ncurve"
"Baron","Variance","Refined Louvain",2500,"true","submitted","object",1,0.495774623281023,0.601799173986234,0.386780355221335,0.913292099428171,2500,14,14,NA,NA,NA,8569,0,144.709,"ncurve"
"Baron","Variance","SC3",0,"estimated","submitted","object",1,0.183738684590943,0.346685813444295,0.123854581241223,0.96790757381258,1940,66,66,NA,NA,NA,8569,0,3246.015,"baronfix"
"Baron","Variance","SC3",0,"true","submitted","object",1,0.575258297316658,0.665867558916445,0.462974986109288,0.925078772318824,1940,14,14,NA,NA,NA,8569,0,1574.315,"baronfix"
"Baron","Variance","SC3",100,"estimated","submitted","object",1,0.213048497287302,0.373166298502975,0.146002291114142,0.9527366087058,100,66,66,NA,NA,NA,8569,0,2853.461,"baronfix"
"Baron","Variance","SC3",100,"true","submitted","object",1,0.553111626411321,0.643829786143123,0.444196234822889,0.903139222779788,100,14,14,NA,NA,NA,8569,0,2148.918,"baronfix"
"Baron","Variance","SC3",200,"estimated","submitted","object",1,0.221866740531923,0.383403891068202,0.152056745660611,0.957171198506243,200,66,66,NA,NA,NA,8569,0,2402.618,"baronfix"
"Baron","Variance","SC3",200,"true","submitted","object",1,0.537261033889213,0.635656145220704,0.425682533016908,0.919710584665655,200,14,14,NA,NA,NA,8569,0,1355.057,"baronfix"
"Baron","Variance","SC3",300,"estimated","submitted","object",1,0.186693356231351,0.349221252428375,0.126110733537636,0.963589683743727,300,66,66,NA,NA,NA,8569,0,4028.313,"baronfix"
"Baron","Variance","SC3",300,"true","submitted","object",1,0.550969839171977,0.646644785018606,0.438945184834995,0.920410783055199,300,14,14,NA,NA,NA,8569,0,1575.999,"baronfix"
"Baron","Variance","SC3",500,"estimated","submitted","object",1,0.204788038529364,0.3669550788475,0.139398742685342,0.96032209125919,500,66,66,NA,NA,NA,8569,0,4339.343,"baronfix"
"Baron","Variance","SC3",500,"true","submitted","object",1,0.548692094618078,0.64482388213953,0.43672817037454,0.923094876881783,500,14,14,NA,NA,NA,8569,0,1465.215,"baronfix"
"Baron","Variance","SC3",750,"estimated","submitted","object",1,0.19760911811064,0.360809873273339,0.133891368955406,0.966273777570312,750,66,66,NA,NA,NA,8569,0,2824.965,"baronfix"
"Baron","Variance","SC3",750,"true","submitted","object",1,0.576521315970592,0.66857540811891,0.463193123920833,0.930446959971992,750,14,14,NA,NA,NA,8569,0,1481.69,"baronfix"
"Baron","Variance","SC3",1000,"estimated","submitted","object",1,0.189248084066728,0.351666081848306,0.127999702780039,0.96032209125919,1000,66,66,NA,NA,NA,8569,0,2976.321,"baronfix"
"Baron","Variance","SC3",1000,"true","submitted","object",1,0.557221156150385,0.651809687621483,0.444947285085041,0.923561675808146,1000,14,14,NA,NA,NA,8569,0,1391.781,"baronfix"
"Baron","Variance","SC3",1500,"estimated","submitted","object",1,0.182165248928391,0.345120975788354,0.122707472838681,0.965456879449177,1500,66,66,NA,NA,NA,8569,0,2784.515,"baronfix"
"Baron","Variance","SC3",1500,"true","submitted","object",1,0.552551903227379,0.648080726306452,0.440381255052739,0.92437857392928,1500,14,14,NA,NA,NA,8569,0,1521.043,"baronfix"
"Baron","Variance","SC3",2500,"estimated","submitted","object",1,0.202013333670433,0.365074804565797,0.137138070696148,0.963706383475318,2500,66,66,NA,NA,NA,8569,0,4169.987,"baronfix"
"Baron","Variance","SC3",2500,"true","submitted","object",1,0.597189539584067,0.682954236497269,0.485286796399767,0.925778970708367,2500,14,14,NA,NA,NA,8569,0,2407.13,"baronfix"
"Darmanis","DIFS","Refined Louvain",0,"true","submitted","default",1,0.584255682432126,0.652880323187495,0.478700392883945,0.815450643776824,2346,9,9,700,3279,"3:1",466,0,142.977,"ncurve"
"Darmanis","DIFS","Refined Louvain",0,"estimated","submitted","default",1,0.480418679941267,0.565789229538822,0.378755704152171,0.849785407725322,2346,NA,12,2300,4617,"1:2",NA,NA,188.068,"ncurve"
"Darmanis","DIFS","Refined Louvain",100,"true","submitted","default",1,0.592417297291452,0.659712111278609,0.487592454812027,0.781115879828326,100,9,9,700,3279,"1:3",466,0,147.668,"ncurve"
"Darmanis","DIFS","Refined Louvain",100,"estimated","submitted","default",1,0.497360760342441,0.585446522817458,0.387912558936991,0.836909871244635,100,NA,12,2300,4617,"2:1",NA,NA,222.723,"ncurve"
"Darmanis","DIFS","Refined Louvain",200,"true","submitted","default",1,0.551532674631972,0.625636000998346,0.445425217313379,0.785407725321888,200,9,9,700,3279,"1:1",466,0,143.919,"ncurve"
"Darmanis","DIFS","Refined Louvain",200,"estimated","submitted","default",1,0.564252059576749,0.641616736399854,0.450630604709155,0.866952789699571,200,NA,12,2300,4617,"3:1",NA,NA,150.663,"ncurve"
"Darmanis","DIFS","Refined Louvain",300,"true","submitted","default",1,0.624047263040861,0.686661943249482,0.517491601343785,0.804721030042919,300,9,9,700,3279,"1:3",466,0,138.903,"ncurve"
"Darmanis","DIFS","Refined Louvain",300,"estimated","submitted","default",1,0.500568818561505,0.587701315229887,0.39122590447251,0.847639484978541,300,NA,12,2300,4617,"1:2",NA,NA,148.267,"ncurve"
"Darmanis","DIFS","Refined Louvain",500,"true","submitted","default",1,0.561442635113958,0.633814041508993,0.455501582066937,0.78755364806867,500,9,9,700,3279,"1:3",466,0,140.442,"ncurve"
"Darmanis","DIFS","Refined Louvain",500,"estimated","submitted","default",1,0.541465623162687,0.621735650694761,0.429541999239833,0.879828326180258,500,NA,12,2300,4617,"1:3",NA,NA,169.432,"ncurve"
"Darmanis","DIFS","Refined Louvain",750,"true","submitted","default",1,0.602901512506009,0.668624459103168,0.498828226716431,0.813304721030043,750,9,9,700,3279,"1:3",466,0,138.815,"ncurve"
"Darmanis","DIFS","Refined Louvain",750,"estimated","submitted","default",1,0.53615606265929,0.616837959438699,0.42494914612801,0.871244635193133,750,NA,12,2300,4617,"1:2",NA,NA,152.234,"ncurve"
"Darmanis","DIFS","Refined Louvain",1000,"true","submitted","default",1,0.571236952169625,0.641753351334598,0.468839679616225,0.809012875536481,1000,9,9,700,3279,"3:2",466,0,138.495,"ncurve"
"Darmanis","DIFS","Refined Louvain",1000,"estimated","submitted","default",1,0.475845911675676,0.563681905222029,0.37211986886457,0.854077253218884,1000,NA,12,2300,4617,"1:2",NA,NA,147.457,"ncurve"
"Darmanis","DIFS","Refined Louvain",1500,"true","submitted","default",1,0.57850918355424,0.647889123055703,0.474321557694821,0.809012875536481,1500,9,9,700,3279,"1:1",466,0,141.236,"ncurve"
"Darmanis","DIFS","Refined Louvain",1500,"estimated","submitted","default",1,0.483625923595452,0.57020782231154,0.379181470031837,0.862660944206009,1500,NA,12,2300,4617,"1:3",NA,NA,147.881,"ncurve"
"Darmanis","DIFS","Refined Louvain",2500,"true","submitted","default",1,0.58575535207645,0.654145050142983,0.480206540447504,0.815450643776824,2500,9,9,700,3279,"1:1",466,0,156.866,"ncurve"
"Darmanis","DIFS","Refined Louvain",2500,"estimated","submitted","default",1,0.484489277734421,0.56908783989642,0.382705479452055,0.851931330472103,2500,NA,12,2300,4617,"1:3",NA,NA,148.933,"ncurve"
"Darmanis","DIFS","SC3",0,"true","submitted","default",1,0.769091764931861,0.815187473049859,0.684337843378434,0.832618025751073,2346,9,9,700,3279,"3:1",466,0,238.751,"ncurve"
"Darmanis","DIFS","SC3",0,"estimated","submitted","default",1,0.579302151468418,0.652346877192001,0.467069828970991,0.851931330472103,2346,NA,12,2300,4617,"1:2",NA,NA,235.915,"ncurve"
"Darmanis","DIFS","SC3",100,"true","submitted","default",1,0.61235512079149,0.676707669236129,0.506180524677635,0.804721030042919,100,9,9,700,3279,"1:3",466,0,233.391,"ncurve"
"Darmanis","DIFS","SC3",100,"estimated","submitted","default",1,0.636928537026599,0.700493388454465,0.525195648024432,0.849785407725322,100,NA,12,2300,4617,"2:1",NA,NA,315.024,"ncurve"
"Darmanis","DIFS","SC3",200,"true","submitted","default",1,0.677700221388436,0.731910392624654,0.575684131670559,0.832618025751073,200,9,9,700,3279,"1:1",466,0,224.065,"ncurve"
"Darmanis","DIFS","SC3",200,"estimated","submitted","default",1,0.577270719038347,0.651820903270441,0.463912108908526,0.841201716738197,200,NA,12,2300,4617,"3:1",NA,NA,240.412,"ncurve"
"Darmanis","DIFS","SC3",300,"true","submitted","default",1,0.691435953039771,0.743321768165256,0.58908058921573,0.841201716738197,300,9,9,700,3279,"1:3",466,0,235.951,"ncurve"
"Darmanis","DIFS","SC3",300,"estimated","submitted","default",1,0.64540338139632,0.709476668624851,0.532228181374939,0.862660944206009,300,NA,12,2300,4617,"1:2",NA,NA,241.445,"ncurve"
"Darmanis","DIFS","SC3",500,"true","submitted","default",1,0.668338434845753,0.724350325575742,0.566958102493075,0.821888412017167,500,9,9,700,3279,"1:3",466,0,222.496,"ncurve"
"Darmanis","DIFS","SC3",500,"estimated","submitted","default",1,0.567653554929931,0.643005081733455,0.455286093217128,0.873390557939914,500,NA,12,2300,4617,"1:3",NA,NA,258.174,"ncurve"
"Darmanis","DIFS","SC3",750,"true","submitted","default",1,0.681207930233295,0.73500325811843,0.579975473020322,0.832618025751073,750,9,9,700,3279,"1:3",466,0,218.489,"ncurve"
"Darmanis","DIFS","SC3",750,"estimated","submitted","default",1,0.698081678669671,0.749007553555551,0.595139844108207,0.877682403433476,750,NA,12,2300,4617,"1:2",NA,NA,236.171,"ncurve"
"Darmanis","DIFS","SC3",1000,"true","submitted","default",1,0.675706746787175,0.730710525445451,0.575086355785838,0.800429184549356,1000,9,9,700,3279,"3:2",466,0,220.678,"ncurve"
"Darmanis","DIFS","SC3",1000,"estimated","submitted","default",1,0.656151323564738,0.716059981349027,0.545878989995236,0.873390557939914,1000,NA,12,2300,4617,"1:2",NA,NA,263.594,"ncurve"
"Darmanis","DIFS","SC3",1500,"true","submitted","default",1,0.767562261650858,0.814306639336596,0.682773537934131,0.830472103004292,1500,9,9,700,3279,"1:1",466,0,217.617,"ncurve"
"Darmanis","DIFS","SC3",1500,"estimated","submitted","default",1,0.657980499190447,0.71697721378949,0.548589785987622,0.860515021459227,1500,NA,12,2300,4617,"1:3",NA,NA,233.504,"ncurve"
"Darmanis","DIFS","SC3",2500,"true","submitted","default",1,0.752450645486808,0.803321594794813,0.666280879594525,0.811158798283262,2500,9,9,700,3279,"1:1",466,0,224.293,"ncurve"
"Darmanis","DIFS","SC3",2500,"estimated","submitted","default",1,0.505328013488629,0.590487937257392,0.396726862302483,0.854077253218884,2500,NA,12,2300,4617,"1:3",NA,NA,233.48,"ncurve"
"Darmanis","FEAST","Refined Louvain",0,"true","submitted","default",1,0.512815824914138,0.591738933869126,0.414331413947537,0.774678111587983,2346,9,9,NA,NA,NA,466,0,13.232,"ncurve"
"Darmanis","FEAST","Refined Louvain",0,"estimated","submitted","default",1,0.474025643381053,0.564289126878906,0.368193156680943,0.830472103004292,2346,NA,12,NA,NA,NA,NA,NA,15.049,"ncurve"
"Darmanis","FEAST","Refined Louvain",100,"true","submitted","default",1,0.322084510018783,0.433611691348943,0.276082659478886,0.650214592274678,100,9,9,NA,NA,NA,466,0,13.951,"ncurve"
"Darmanis","FEAST","Refined Louvain",100,"estimated","submitted","default",1,0.269969132636663,0.376368377968663,0.217251176794877,0.667381974248927,100,NA,12,NA,NA,NA,NA,NA,15.74,"ncurve"
"Darmanis","FEAST","Refined Louvain",200,"true","submitted","default",1,0.677817830043085,0.73208152836938,0.576124643405749,0.817596566523605,200,9,9,NA,NA,NA,466,0,13.837,"ncurve"
"Darmanis","FEAST","Refined Louvain",200,"estimated","submitted","default",1,0.44523235812551,0.539242760935315,0.343388449107687,0.8068669527897,200,NA,12,NA,NA,NA,NA,NA,15.871,"ncurve"
"Darmanis","FEAST","Refined Louvain",300,"true","submitted","default",1,0.707542878223658,0.756869543627761,0.607099418892743,0.817596566523605,300,9,9,NA,NA,NA,466,0,13.985,"ncurve"
"Darmanis","FEAST","Refined Louvain",300,"estimated","submitted","default",1,0.521813256035895,0.605243510382457,0.411097936921982,0.839055793991416,300,NA,12,NA,NA,NA,NA,NA,22.647,"ncurve"
"Darmanis","FEAST","Refined Louvain",500,"true","submitted","default",1,0.679221838986391,0.734582223358716,0.580443241414312,0.824034334763948,500,9,9,NA,NA,NA,466,0,16.327,"ncurve"
"Darmanis","FEAST","Refined Louvain",500,"estimated","submitted","default",1,0.54276425991014,0.620705828948278,0.433007448789572,0.843347639484979,500,NA,12,NA,NA,NA,NA,NA,14.955,"ncurve"
"Darmanis","FEAST","Refined Louvain",750,"true","submitted","default",1,0.631497015668595,0.693615179787886,0.522985074626866,0.793991416309013,750,9,9,NA,NA,NA,466,0,13.823,"ncurve"
"Darmanis","FEAST","Refined Louvain",750,"estimated","submitted","default",1,0.482508096670183,0.574033587349864,0.373573688752517,0.830472103004292,750,NA,12,NA,NA,NA,NA,NA,14.4,"ncurve"
"Darmanis","FEAST","Refined Louvain",1000,"true","submitted","default",1,0.665502501888405,0.721700366110735,0.559821469235324,0.802575107296137,1000,9,9,NA,NA,NA,466,0,12.838,"ncurve"
"Darmanis","FEAST","Refined Louvain",1000,"estimated","submitted","default",1,0.486167805249538,0.573662460710188,0.379982243820382,0.832618025751073,1000,NA,12,NA,NA,NA,NA,NA,15.106,"ncurve"
"Darmanis","FEAST","Refined Louvain",1500,"true","submitted","default",1,0.598204299158464,0.66493187869281,0.491222570532915,0.800429184549356,1500,9,9,NA,NA,NA,466,0,13.684,"ncurve"
"Darmanis","FEAST","Refined Louvain",1500,"estimated","submitted","default",1,0.473977207737627,0.565122043574052,0.367348872465416,0.832618025751073,1500,NA,12,NA,NA,NA,NA,NA,24.078,"ncurve"
"Darmanis","FEAST","Refined Louvain",2500,"true","submitted","default",1,0.509496431028545,0.58890165272245,0.410574692895799,0.783261802575107,2500,9,9,NA,NA,NA,466,0,18.271,"ncurve"
"Darmanis","FEAST","Refined Louvain",2500,"estimated","submitted","default",1,0.472061620485448,0.562276140364652,0.366780870136575,0.830472103004292,2500,NA,12,NA,NA,NA,NA,NA,14.362,"ncurve"
"Darmanis","FEAST","SC3",0,"true","submitted","default",1,0.776597775347239,0.827464432700437,0.695759233926129,0.82618025751073,2346,9,9,NA,NA,NA,466,0,87.84,"ncurve"
"Darmanis","FEAST","SC3",0,"estimated","submitted","default",1,0.688667650682026,0.741158020114996,0.587486744432662,0.841201716738197,2346,NA,12,NA,NA,NA,NA,NA,97.709,"ncurve"
"Darmanis","FEAST","SC3",100,"true","submitted","default",1,0.351968275409413,0.460706435849482,0.298958370619608,0.63519313304721,100,9,9,NA,NA,NA,466,0,88.81,"ncurve"
"Darmanis","FEAST","SC3",100,"estimated","submitted","default",1,0.367207454550923,0.466001886148253,0.298802085406137,0.680257510729614,100,NA,12,NA,NA,NA,NA,NA,106.37,"ncurve"
"Darmanis","FEAST","SC3",200,"true","submitted","default",1,0.658861959466479,0.720422200006116,0.562640449438202,0.748927038626609,200,9,9,NA,NA,NA,466,0,99.614,"ncurve"
"Darmanis","FEAST","SC3",200,"estimated","submitted","default",1,0.613760619890651,0.6779762034255,0.507129766215189,0.796137339055794,200,NA,12,NA,NA,NA,NA,NA,113.386,"ncurve"
"Darmanis","FEAST","SC3",300,"true","submitted","default",1,0.736953769012565,0.782330377929319,0.642398381136724,0.811158798283262,300,9,9,NA,NA,NA,466,0,95.761,"ncurve"
"Darmanis","FEAST","SC3",300,"estimated","submitted","default",1,0.686750877494058,0.740477629906988,0.580316742081448,0.834763948497854,300,NA,12,NA,NA,NA,NA,NA,126.301,"ncurve"
"Darmanis","FEAST","SC3",500,"true","submitted","default",1,0.764407224117016,0.80830291627001,0.67704280155642,0.821888412017167,500,9,9,NA,NA,NA,466,0,94.954,"ncurve"
"Darmanis","FEAST","SC3",500,"estimated","submitted","default",1,0.776018015041175,0.814227308996972,0.684506642711929,0.862660944206009,500,NA,12,NA,NA,NA,NA,NA,104.518,"ncurve"
